family,title,start_field,end_field,lam,threshold_c,dimension,span,convention,phase_signature,phase_label,source,polynomial,nodes,edges,components,cycle_rank,degree_sequence,total_edge_points,is_trivalent,interior_voxels,interior_fraction,interior_components,euler_characteristic,handle_rank,touches_boundary,boundary_faces,skeleton_voxels,surface_points,surface_cells,surface_open_edges,surface_nonmanifold_edges,surface_is_closed,field_min,field_max,field_mean,field_std,compact_level_min,compact_level_max,compact_level_mean,compact_level_std,exact_yamada_attempted,geometry_path,sample_seconds,skeleton_seconds,graph_seconds,yamada_seconds,surface_seconds,total_seconds,error,evaluation_kind,normalization,projection,is_subcubic,classification_computed,component_count_matches,void_components
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.03,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada (Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),11,12,4,5,"[3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]",137,True,24952,0.095184326171875,4,-1,5,False,[],223,13128,26200,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8746255294727245,1.405626121623441,0.572865541285185,0.41887588706182616,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c002.json.gz,0.01034208299824968,0.015300625003874302,0.027806750033050776,0.10713537503033876,0.04942037496948615,0.2220260840258561,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[];V[3,0,2];V[4,5,3];V[7,6,1];V[10,9,6];V[11,9,2];V[13,12,5];V[4,15,8];V[10,14,15];V[];V[];X[14,7,13,8];X[12,1,11,0]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.045,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",146,True,25264,0.09637451171875,1,-4,5,False,[],259,13221,26390,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5673992364519544,0.4158895038161595,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c003.json.gz,0.01034208299824968,0.015101749973837286,0.024613874964416027,0.09827837499324232,0.04201920802006498,0.21177600004011765,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 3, 'pd_code': 'V[3,1,0];V[4,5,3];V[7,6,2];V[10,9,0];V[12,9,6];V[13,11,5];V[4,15,8];V[12,14,17];X[14,7,13,8];X[11,2,10,1]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.06,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",235,True,25624,0.097747802734375,1,-7,8,False,[],275,13350,26668,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5620131550643966,0.41296570265128635,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c004.json.gz,0.01034208299824968,0.017852624994702637,0.035135332960635424,0.0,0.04278999997768551,0.12768787500681356,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.075,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",229,True,25753,0.09823989868164062,1,-7,8,False,[],275,13326,26620,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5567084496129829,0.41010823819461506,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c005.json.gz,0.01034208299824968,0.015549916948657483,0.03925725002773106,0.0,0.04537266702391207,0.12360454199369997,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.09,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",248,True,25903,0.09881210327148438,1,-10,11,False,[],286,13278,26528,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5514827790058131,0.4073175863338549,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c006.json.gz,0.01034208299824968,0.015110541018657386,0.03198345802957192,0.0,0.04255570803070441,0.11327762500150129,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.105,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",266,True,26164,0.0998077392578125,1,-10,11,False,[],287,13347,26674,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5463345395484273,0.40459577744831654,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c007.json.gz,0.01034208299824968,0.015307582973036915,0.033124292036518455,0.0,0.04375912499381229,0.11582920898217708,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.12,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",257,True,26278,0.10024261474609375,1,-10,11,False,[],284,13362,26704,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.541264785510669,0.4019447819518164,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c008.json.gz,0.01034208299824968,0.014805582992266864,0.03134416602551937,0.0,0.04292949999216944,0.11243629199452698,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.135,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=14;b=0;gcomp=1;beta=14;deg=((3, 14), (6, 3));wl=5a83bc3703a866a643529a7fe21dc569","core h=14, beta=14, deg=((3, 14), (6, 3)), WL=5a83bc3703",large-core,,17,30,1,14,"[6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",242,False,26617,0.10153579711914062,1,-13,14,False,[],284,13371,26770,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5362685413175193,0.39936889038671636,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c009.json.gz,0.01034208299824968,0.015133375010918826,0.029920500004664063,0.0,0.04147733299760148,0.10939416696783155,,not-evaluated,,,False,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.15,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=14;b=0;gcomp=1;beta=14;deg=((3, 14), (6, 3));wl=5a83bc3703a866a643529a7fe21dc569","core h=14, beta=14, deg=((3, 14), (6, 3)), WL=5a83bc3703",large-core,,17,30,1,14,"[6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",242,False,26785,0.10217666625976562,1,-13,14,False,[],282,13404,26836,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5313459500700373,0.396870285397976,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c010.json.gz,0.01034208299824968,0.014686958980746567,0.029781209013890475,0.0,0.04223579104291275,0.10923316597472876,,not-evaluated,,,False,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.16499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",243,True,27070,0.10326385498046875,1,-10,11,False,[],281,13548,27124,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5265016502397926,0.3944459072292423,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c011.json.gz,0.01034208299824968,0.01454441697569564,0.031660875014495105,0.0,0.04517612501513213,0.11475012503797188,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.18,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",225,True,27451,0.10471725463867188,1,-7,8,False,[],273,13728,27484,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.521732645495987,0.3920959454984494,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c012.json.gz,0.01034208299824968,0.01598512497730553,0.030102416989393532,0.0,0.0458140000118874,0.11469533399213105,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.195,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",225,True,27652,0.1054840087890625,1,-7,8,False,[],272,13755,27538,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5170382781432847,0.389823795554801,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c013.json.gz,0.01034208299824968,0.016960542008746415,0.040793916035909206,0.0,0.04725570901064202,0.12898062501335517,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.21,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",226,True,27766,0.10591888427734375,1,-7,8,False,[],272,13773,27586,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8854463751607885,1.405626121623441,0.5124216516198741,0.38763166211257266,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c014.json.gz,0.01034208299824968,0.017323417006991804,0.02886658301576972,0.0,0.05296999996062368,0.12354287499329075,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.22499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",226,True,28015,0.10686874389648438,1,-7,8,False,[],272,13809,27646,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.8884708374478696,1.405626121623441,0.5078838943493279,0.38551877572471055,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c015.json.gz,0.01034208299824968,0.016757374978624284,0.02531270805047825,0.0,0.04441708402009681,0.11154262500349432,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.24,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",221,True,28225,0.10766983032226562,1,-7,8,False,[],271,13782,27604,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.9034708374478696,1.405626121623441,0.503428079540146,0.3834880935310395,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c016.json.gz,0.01034208299824968,0.01627008302602917,0.024301875033415854,0.0,0.04760612500831485,0.112541374983266,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.255,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",234,True,28438,0.10848236083984375,1,-7,8,False,[],277,13791,27622,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.9039043442782039,1.405626121623441,0.49905357729013544,0.38153713082014895,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c017.json.gz,0.01034208299824968,0.017557375016622245,0.026787292037624866,0.0,0.048891125014051795,0.11863004200858995,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.27,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",218,True,28706,0.10950469970703125,1,-7,8,False,[],273,13836,27700,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.9039043442782039,1.405626121623441,0.4947561057807818,0.3796712568480826,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c018.json.gz,0.01034208299824968,0.016443083994090557,0.05027291597798467,0.0,0.051646708976477385,0.14450433303136379,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.285,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 18), (4, 1));wl=2a6d14be9452ca6c0d080acd147c4ce6","core h=11, beta=11, deg=((3, 18), (4, 1)), WL=2a6d14be94",large-core,,19,29,1,11,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",230,False,29108,0.1110382080078125,1,-10,11,False,[],290,14112,28256,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.9039043442782039,1.405626121623441,0.49053932065334,0.37789178067751467,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c019.json.gz,0.01034208299824968,0.01744450000114739,0.03574312501586974,0.0,0.051455709035508335,0.12910704099340364,,not-evaluated,,,False,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.05,0.3,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",225,True,29444,0.1123199462890625,1,-7,8,False,[],273,14187,28390,0,0,True,-1.4603553390593276,1.4250000000000003,6.49424679568869e-05,0.8211800332145632,-0.9039043442782039,1.405626121623441,0.4864033343155971,0.3761933602113411,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda001_c020.json.gz,0.01034208299824968,0.016509625012986362,0.027662042004521936,0.0,0.05044404201908037,0.11941949999891222,,not-evaluated,,,True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.1,0.0,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",149,True,24472,0.093353271484375,1,-4,5,False,[],203,13068,26116,0,0,True,-1.4207106781186554,1.3500000000000005,0.00012988493591377208,0.7792227650045122,-0.8554356586353175,1.405626121623441,0.5683462417725569,0.40922578191128633,True,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda002_c000.json.gz,0.010894917009864002,0.016008833015803248,0.024526791996322572,0.09897670900681987,0.04212416603695601,0.202597625029739,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,0,2];V[4,5,3];V[7,6,1];V[10,9,2];V[12,9,6];V[13,11,5];V[4,15,8];V[12,14,15];X[14,7,13,8];X[11,1,10,0]'}",True,True,True,0
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.1,0.015,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=6f2456d67052729d8fb1c819d8b92f65","core h=8, beta=8, deg=((3, 14),), WL=6f2456d670",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",205,True,24892,0.0949554443359375,1,-7,8,False,[],249,13236,26432,0,0,True,-1.4207106781186554,1.3500000000000005,0.00012988493591377208,0.7792227650045122,-0.8554356586353175,1.405626121623441,0.5628370738812144,0.4064058883336748,False,_build/arxiv_revision/tpms_n64/geometry/gyroid_to_diamond_lambda002_c001.json.gz,0.010894917009864002,0.01696070795878768,0.03235200000926852,0.0,0.04496116703376174,0.11913875001482666,,not-evaluated,,,True,True,True,0
